app_id,pub_id,publication_date,publication_year,project_start_date,months_since_project_start,publication_before_or_after_policy,title,doi,pubmed_id,journal
53641,9679,2021-05-05,2021,2019-12-09,16,before_policy,Osteocyte transcriptome mapping identifies a molecular landscape controlling skeletal homeostasis and susceptibility to skeletal disease,10.1038/s41467-021-22517-1,33953184,Nature Communications
53641,10595,2021-11-17,2021,2019-12-09,23,before_policy,Investigating a Potential Causal Relationship Between Maternal Blood Pressure During Pregnancy and Future Offspring Cardiometabolic Health,10.1161/hypertensionaha.121.17701,34784738,Hypertension
53641,10643,2022-11-01,2022,2019-12-09,34,before_policy,Mendelian randomization analysis of factors related to ovulation and reproductive function and endometrial cancer risk,10.1186/s12916-022-02585-w,36320039,BMC Medicine
53641,11616,2023-07-04,2023,2019-12-09,42,before_policy,Bone mineral density loci specific to the skull portray potential pleiotropic effects on craniosynostosis,10.1038/s42003-023-04869-0,37402774,Communications Biology
53641,12346,2022-06-09,2022,2019-12-09,30,before_policy,"Mendelian randomization study of maternal coffee consumption and its influence on birthweight, stillbirth, miscarriage, gestational age and pre-term birth",10.1093/ije/dyac121,35679582,International Journal of Epidemiology
53641,13079,2024-08-27,2024,2019-12-09,56,after_policy,Serum proteomic profiling of physical activity reveals CD300LG as a novel exerkine with a potential causal link to glucose homeostasis,10.7554/elife.96535,39190027,eLife
53641,13083,2024-08-27,2024,2019-12-09,56,after_policy,Serum proteomic profiling of physical activity reveals CD300LG as a novel exerkine with a potential causal link to glucose homeostasis,10.7554/elife.96535.3,0,eLife
53641,14033,2024-12-09,2024,2019-12-09,60,after_policy,No Evidence of Interaction Between FADS2 Genotype and Breastfeeding on Cognitive or Other Traits in the UK Biobank,10.1007/s10519-024-10210-0,39652205,Behavior Genetics
53641,14711,2025-04-10,2025,2019-12-09,64,after_policy,The genetics of low and high birthweight and their relationship with cardiometabolic disease,10.1007/s00125-025-06420-8,40210729,Diabetologia
53641,17910,2026-04-20,2026,2019-12-09,76,after_policy,"Examining the association between fetal HLA-C, maternal KIR haplotypes and birth weight",10.1371/journal.pgen.1012102,42008539,PLOS Genetics
53641,19425,2025-09-24,2025,2019-12-09,69,after_policy,Proteome-Wide Mendelian Randomisation Study of Adverse Perinatal Outcomes,10.1007/s10519-025-10233-1,40991151,Behavior Genetics
53641,20104,2026-05-11,2026,2019-12-09,77,after_policy,Disentangling the relationship between intrauterine exposures and offspring growth in mid-childhood,10.1186/s12916-026-04910-z,42116159,BMC Medicine
53641,20314,2026-07-10,2026,2019-12-09,79,after_policy,Multiscale analysis and functional validation of the cellular and genetic determinants of skeletal disease,10.1038/s41588-026-02640-9,42432248,Nature Genetics
53723,4615,2021-09-03,2021,2019-12-17,20,before_policy,"COVID-19 susceptibility variants associate with blood clots, thrombophlebitis and circulatory diseases",10.1371/journal.pone.0256988,34478452,PLOS ONE
53723,5907,2021-02-06,2021,2019-12-17,13,before_policy,"Thyroid function, sex hormones and sexual function: a Mendelian randomization study",10.1007/s10654-021-00721-z,33548002,European Journal of Epidemiology
53723,14801,2024-12-28,2024,2019-12-17,60,after_policy,Development of a Polygenic Risk Score for Metabolic Dysfunction-Associated Steatotic Liver Disease Prediction in UK Biobank,10.3390/genes16010033,39858580,Genes
53723,15679,2025-02-27,2025,2019-12-17,62,after_policy,Insights from the largest diverse ancestry sex-specific disease map for genetically predicted height,10.1038/s41525-025-00464-w,40016231,npj Genomic Medicine
53775,19304,2025-10-03,2025,2020-03-09,66,after_policy,Unsupervised multimodal surface registration with geometric deep learning,10.1016/j.media.2025.103821,41101194,Medical Image Analysis
53799,3427,2020-12-22,2020,2020-02-26,9,before_policy,Causal effects of education on chronic kidney disease: a Mendelian randomization study,10.1093/ckj/sfaa240,34345417,Clinical Kidney Journal
53799,3910,2021-07-30,2021,2020-02-26,17,before_policy,A Mendelian randomization study found causal linkage between telomere attrition and chronic kidney disease,10.1016/j.kint.2021.06.041,34339747,Kidney International
53799,4320,2021-05-23,2021,2020-02-26,14,before_policy,Atrial fibrillation and kidney function: a bidirectional Mendelian randomization study,10.1093/eurheartj/ehab291,34023889,European Heart Journal
53799,4438,2021-04-20,2021,2020-02-26,13,before_policy,Causal effect of alcohol use on the risk of end-stage kidney disease and related comorbidities: a Mendelian randomization study,10.23876/j.krcp.20.186,34024088,Kidney Research and Clinical Practice
53799,4444,2021-03-11,2021,2020-02-26,12,before_policy,"Causal Effects of Homocysteine, Folate, and Cobalamin on Kidney Function: A Mendelian Randomization Study",10.3390/nu13030906,33799553,Nutrients
53799,4445,2021-04-07,2021,2020-02-26,13,before_policy,Causal effects of physical activity or sedentary behaviors on kidney function: an integrated population-scale observational analysis and Mendelian randomization study,10.1093/ndt/gfab153,33826736,Nephrology Dialysis Transplantation
53799,4446,2021-06-01,2021,2020-02-26,15,before_policy,"Causal Effects of Positive Affect, Life Satisfaction, Depressive Symptoms, and Neuroticism on Kidney Function: A Mendelian Randomization Study",10.1681/asn.2020071086,33785582,Journal of the American Society of Nephrology
53799,4447,2021-04-01,2021,2020-02-26,13,before_policy,"Causal effects of relative fat, protein, and carbohydrate intake on chronic kidney disease: a Mendelian randomization study",10.1093/ajcn/nqaa379,33564816,American Journal of Clinical Nutrition
53799,4448,2021-04-28,2021,2020-02-26,14,before_policy,Causal Effects of Serum Levels of n-3 or n-6 Polyunsaturated Fatty Acids on Coronary Artery Disease: Mendelian Randomization Study,10.3390/nu13051490,33924952,Nutrients
53799,4453,2021-07-29,2021,2020-02-26,17,before_policy,Causal linkage between adult height and kidney function: An integrated population-scale observational analysis and Mendelian randomization study,10.1371/journal.pone.0254649,34324541,PLOS ONE
53799,5495,2021-05-01,2021,2020-02-26,14,before_policy,Observational or Genetically Predicted Higher Vegetable Intake and Kidney Function Impairment: An Integrated Population-Scale Cross-Sectional Analysis and Mendelian Randomization Study,10.1093/jn/nxaa452,33693791,Journal of Nutrition
53799,5748,2020-10-01,2020,2020-02-26,7,before_policy,Short or Long Sleep Duration and CKD: A Mendelian Randomization Study,10.1681/asn.2020050666,33004418,Journal of the American Society of Nephrology
53799,7083,2022-07-18,2022,2020-02-26,28,before_policy,Mendelian randomization reveals causal effects of kidney function on various biochemical parameters,10.1038/s42003-022-03659-4,35856088,Communications Biology
53799,7338,2021-01-05,2021,2020-02-26,10,before_policy,Cardiovascular or mortality risk of controlled hypertension and importance of physical activity,10.1136/heartjnl-2020-318193,33402363,Heart
53799,7823,2023-05-22,2023,2020-02-26,38,before_policy,Genetic variations in HMGCR and PCSK9 and kidney function: a Mendelian randomization study,10.23876/j.krcp.22.237,37448291,Kidney Research and Clinical Practice
53799,9705,2023-08-26,2023,2020-02-26,42,before_policy,Causal effects from tobacco smoking initiation on obesity-related traits: a Mendelian randomization study,10.1038/s41366-023-01371-9,37634025,International Journal of Obesity
53799,10109,2024-03-15,2024,2020-02-26,48,before_policy,"Associations of MRI-derived kidney volume, kidney function, body composition and physical performance in &#8776;38 000 UK Biobank participants: a population-based observational study",10.1093/ckj/sfae068,38660121,Clinical Kidney Journal
53799,10140,2024-03-11,2024,2020-02-26,48,before_policy,Inhibition of sodium-glucose cotransporter-2 and liver-related complications in individuals with diabetes: a Mendelian randomization and population-based cohort study,10.1097/hep.0000000000000837,38466796,Hepatology
53799,10991,2023-01-20,2023,2020-02-26,34,before_policy,Genetically Predicted Body Selenium Concentration and estimated GFR: A Mendelian Randomization Study,10.1016/j.ekir.2023.01.009,37069993,Kidney International Reports
53799,11003,2023-01-25,2023,2020-02-26,34,before_policy,Causal linkage of tobacco smoking with ageing: Mendelian randomization analysis towards telomere attrition and sarcopenia,10.1002/jcsm.13174,36696951,Journal of Cachexia Sarcopenia and Muscle
53799,12560,2022-02-03,2022,2020-02-26,23,before_policy,Nonlinear causal effects of estimated glomerular filtration rate on myocardial infarction risks: Mendelian randomization study,10.1186/s12916-022-02251-1,35109828,BMC Medicine
53799,12630,2022-01-01,2022,2020-02-26,22,before_policy,Relation of Poor Handgrip Strength or Slow Walking Pace to Risk of Myocardial Infarction and Fatality,10.1016/j.amjcard.2021.08.061,34903347,The American Journal of Cardiology
53799,12650,2021-12-07,2021,2020-02-26,21,before_policy,Causal effects from non-alcoholic fatty liver disease on kidney function: A Mendelian randomization study,10.1111/liv.15118,34843158,Liver International
53799,12979,2024-08-09,2024,2020-02-26,53,after_policy,Impact of hyperuricemia on CKD risk beyond genetic predisposition in a population-based cohort study,10.1038/s41598-024-69420-5,39122851,Scientific Reports
53799,13921,2022-05-02,2022,2020-02-26,26,before_policy,Serum bilirubin and kidney function: a Mendelian randomization study,10.1093/ckj/sfac120,36003670,Clinical Kidney Journal
53799,15406,2025-05-08,2025,2020-02-26,62,after_policy,New-onset mental disorders increase among patients with metabolic diseases after the COVID-19 pandemic,10.1038/s41598-025-99280-6,40341227,Scientific Reports
53799,16934,2026-01-01,2026,2020-02-26,70,after_policy,Causal Effect of Kidney Function on Lipid Metabolism: An Integrated Population-Scale Observational Analysis and Mendelian Randomization Study,10.1016/j.xkme.2026.101245,0,Kidney Medicine
53799,18319,2026-02-10,2026,2020-02-26,71,after_policy,"Outcomes and Risk Factors of Widened Difference in Estimated Glomerular Filtration Rate Based on Creatinine or Cystatin C: Adjust Model Development With More Than 300,000 UK Biobank Participants",10.1016/j.xkme.2026.101288,41908614,Kidney Medicine
53799,18787,2025-11-25,2025,2020-02-26,68,after_policy,Aspirin and HCC risk in MASLD: Nationwide cohort study with genetic risk analysis,10.3350/cmh.2025.0528,41287437,Clinical and Molecular Hepatology
53821,10587,2021-11-08,2021,2020-03-03,20,before_policy,Predicting novel candidate human obesity genes and their site of action by systematic functional screening in Drosophila,10.1371/journal.pbio.3001255,34748544,PLOS Biology
53821,11204,2023-03-15,2023,2020-03-03,36,before_policy,A rare human variant that disrupts GPR10 signalling causes weight gain in mice,10.1038/s41467-023-36966-3,36922513,Nature Communications
53821,11772,2024-07-02,2024,2020-03-03,51,before_policy,Loss of transient receptor potential channel 5 causes obesity and postpartum depression,10.1016/j.cell.2024.06.001,38959890,Cell
53821,16678,2025-10-22,2025,2020-03-03,67,after_policy,Structures of human protein tyrosine phosphatase variants reveal targetable allosteric sites,10.1016/j.jbc.2025.110852,41135676,Journal of Biological Chemistry
53821,19157,2025-10-16,2025,2020-03-03,67,after_policy,"Obesity due to MC4R deficiency is associated with reduced cholesterol, triglycerides and cardiovascular disease risk",10.1038/s41591-025-03976-1,41102563,Nature Medicine
53850,10437,2022-08-16,2022,2020-02-17,29,before_policy,High polygenic risk score for exceptional longevity is associated with a healthy metabolic profile,10.1007/s11357-022-00643-y,35972662,GeroScience
53866,5484,2021-09-14,2021,2020-04-29,16,before_policy,Novel strategy for disease risk prediction incorporating predicted gene expression and DNA methylation data: a multi-phased study of prostate cancer,10.1002/cac2.12205,34520132,Cancer Communications
53976,10876,2021-12-20,2021,2020-01-10,23,before_policy,Machine Learning Approach to Classify Cardiovascular Disease in Patients With Nonalcoholic Fatty Liver Disease in the UK Biobank Cohort,10.1161/jaha.121.022576,34927450,Journal of the American Heart Association
53976,12525,2022-02-18,2022,2020-01-10,25,before_policy,Distinctive clinical and genetic features of lean vs overweight fatty liver disease using the UK Biobank,10.1007/s12072-022-10304-z,35178663,Hepatology International
54032,13230,2024-10-14,2024,2020-02-13,56,after_policy,Association between cognitive reserve proxies and frailty phenotype: data from UK Biobank,10.1007/s11357-024-01382-y,39397220,GeroScience
54032,15518,2025-05-03,2025,2020-02-13,62,after_policy,"Lifestyle, environment and other major determinants of frailty in older adults: a population-based study from the UK Biobank",10.1007/s10522-025-10242-x,40317383,Biogerontology
54045,12626,2022-01-01,2022,2019-10-30,26,before_policy,"XGBoost, A Novel Explainable AI Technique, in the Prediction of Myocardial Infarction: A UK Biobank Cohort Study",10.1177/11795468221133611,36386405,Clinical Medicine Insights Cardiology
54050,10864,2022-12-31,2022,2019-12-23,36,before_policy,Deep learning-derived cardiovascular age shares a genetic basis with other cardiac phenotypes,10.1038/s41598-022-27254-z,36587059,Scientific Reports
54078,12179,2024-04-20,2024,2020-02-04,50,before_policy,Multi-granularity learning of explicit geometric constraint and contrast for label-efficient medical image segmentation and differentiable clinical function assessment,10.1016/j.media.2024.103183,38692098,Medical Image Analysis
54078,18446,2026-01-28,2026,2020-02-04,71,after_policy,StealthMark: Harmless and Stealthy Ownership Verification for Medical Segmentation via Uncertainty-Guided Backdoors,10.1109/tip.2026.3655563,41605147,IEEE Transactions on Image Processing
54084,7889,2023-03-28,2023,2020-05-12,34,before_policy,Developing an automated skeletal phenotyping pipeline to leverage biobank-level medical imaging databases,10.1002/ajpa.24736,36974923,American Journal of Biological Anthropology
54176,20188,2026-05-01,2026,2020-11-25,65,after_policy,"Psychotropic medication use, lifestyle, genetic risk for high BMI and the incidence of cardiovascular disease",10.1038/s44220-026-00620-w,0,Nature Mental Health
54239,7984,2023-01-19,2023,2020-09-29,27,before_policy,Gene burden analysis identifies genes associated with increased risk and severity of adult-onset hearing loss in a diverse hospital-based cohort,10.1371/journal.pgen.1010584,36656851,PLOS Genetics
54273,18973,2025-11-10,2025,2020-02-17,68,after_policy,131 genetic loci highlight immunological pathways and tissues in nasal polyposis and asthma,10.1038/s41467-025-64847-4,41213931,Nature Communications
54294,5112,2021-09-01,2021,2019-10-02,22,before_policy,"Habitual use of fish oil supplements, genetic predisposition, and risk of fractures: a large population-based study",10.1093/ajcn/nqab157,34038933,American Journal of Clinical Nutrition
54294,9908,2024-04-13,2024,2019-10-02,54,before_policy,Kidney Function and Cardiovascular Disease: Evidence from Observational Studies and Mendelian Randomization Analyses,10.1007/s43657-023-00145-7,39398424,Phenomics
54294,10628,2022-10-28,2022,2019-10-02,36,before_policy,The causal associations of circulating amino acids with blood pressure: a Mendelian randomization study,10.1186/s12916-022-02612-w,36307799,BMC Medicine
54294,12309,2022-07-12,2022,2019-10-02,33,before_policy,Associations of visceral adipose tissue with bone mineral density and fracture: observational and Mendelian randomization studies,10.1186/s12986-022-00680-6,35821143,Nutrition & Metabolism
54294,13610,2024-10-16,2024,2019-10-02,60,after_policy,A metabolome-derived score predicts metabolic dysfunction-associated steatohepatitis and mortality from liver disease,10.1016/j.jhep.2024.10.015,39423864,Journal of Hepatology
54294,15552,2025-03-20,2025,2019-10-02,65,after_policy,Cross-ancestry analyses of Chinese and European populations reveal insights into the genetic architecture and disease implication of metabolites,10.1016/j.xgen.2025.100810,40118068,Cell Genomics
54294,19661,2025-08-26,2025,2019-10-02,70,after_policy,The causal effects of remnant cholesterol on increased risk of cardiovascular diseases in East Asians,10.1186/s12916-025-04329-y,40859268,BMC Medicine
54336,9562,2021-03-01,2021,2019-09-25,17,before_policy,Tumor Mutational Burden Is Polygenic and Genetically Associated with Complex Traits and Diseases,10.1158/0008-5472.can-20-3459,33419773,Cancer Research
54343,18702,2025-04-14,2025,2019-10-30,65,after_policy,Precision proteogenomics reveals pan-cancer impact of germline variants,10.1016/j.cell.2025.03.026,40233739,Cell
54389,9221,2023-12-05,2023,2020-06-09,41,before_policy,Most Fanconi anemia heterozygotes are not at increased cancer risk: A genome-first DiscovEHR cohort population study,10.1016/j.gim.2023.101042,38063144,Genetics in Medicine
54389,9438,2023-10-01,2023,2020-06-09,39,before_policy,"Estimated Prevalence, Tumor Spectrum, and Neurofibromatosis Type 1-Like Phenotype of CDKN2A-Related Melanoma-Astrocytoma Syndrome",10.1001/jamadermatol.2023.2621,37585199,JAMA Dermatology
54389,9455,2023-09-29,2023,2020-06-09,39,before_policy,Genome-first approach of the prevalence and cancer phenotypes of pathogenic or likely pathogenic germline TP53 variants,10.1016/j.xhgg.2023.100242,37777824,Human Genetics and Genomics Advances
54389,9667,2023-09-01,2023,2020-06-09,38,before_policy,Intronic Germline DICER1 Variants in Patients With Sertoli-Leydig Cell Tumor,10.1200/po.23.00189,37883719,JCO Precision Oncology
54389,9987,2024-04-11,2024,2020-06-09,46,before_policy,"A genome-first approach to characterize DICER1 pathogenic variant prevalence, penetrance and cancer, thyroid, and other phenotypes in 2 population-scale cohorts",10.1016/j.gimo.2024.101846,39070603,Genetics in Medicine Open
54389,10348,2022-07-02,2022,2020-06-09,24,before_policy,A Genome-First Approach to Estimate Prevalence of Germline Pathogenic Variants and Risk of Pancreatic Cancer in Select Cancer Susceptibility Genes,10.3390/cancers14133257,35805029,Cancers
54389,10637,2022-11-01,2022,2020-06-09,28,before_policy,Gene-Level Associations in Patients With and Without Pathogenic Germline Variants in CDKN2A and Pancreatic Cancer.,10.1200/po.22.00145,36409970,JCO Precision Oncology
54389,13531,2024-09-28,2024,2020-06-09,51,after_policy,Increased frequency of CHEK2 germline pathogenic variants among individuals with dermatofibrosarcoma protuberans,10.1016/j.gimo.2024.101895,39669616,Genetics in Medicine Open
54389,14281,2024-11-06,2024,2020-06-09,52,after_policy,Genome-first determination of the prevalence and penetrance of eight germline myeloid malignancy predisposition genes: a study of two population-based cohorts,10.1038/s41375-024-02436-y,39501104,Leukemia
54389,15101,2025-06-02,2025,2020-06-09,59,after_policy,TERT c.3150 G &gt; C (p.K1050N): a founder Ashkenazi Jewish variant associated with telomere biology disorders,10.1038/s41525-025-00501-8,40456748,npj Genomic Medicine
54389,15898,2025-02-24,2025,2020-06-09,56,after_policy,Germline Pathogenic DROSHA Variants Are Linked to Pineoblastoma and Wilms Tumor Predisposition,10.1158/1078-0432.ccr-24-2785,39992227,Clinical Cancer Research
54389,17276,2025-12-01,2025,2020-06-09,65,after_policy,Genomic Ascertainment of CHEK2-Related Cancer Predisposition,10.1001/jamanetworkopen.2025.49730,41396600,JAMA Network Open
54389,18199,2026-03-25,2026,2020-06-09,69,after_policy,Cancer risk in adults with pathogenic germline variants in RAS/MAPK genes using genomic ascertainment,10.1016/j.gim.2026.102561,41904680,Genetics in Medicine
54389,19413,2025-09-25,2025,2020-06-09,63,after_policy,SMARCAL1 is a new osteosarcoma predisposition gene,10.1093/jnci/djaf278,40996338,Journal of the National Cancer Institute
54389,19941,2026-05-27,2026,2020-06-09,71,after_policy,Prevalence of Familial Melanoma Genes and Cancer Risk Among Genomically Ascertained Individuals.,10.1001/jamadermatol.2026.1305,42201696,JAMA Dermatology
54423,10385,2023-07-31,2023,2020-03-11,40,before_policy,Utilizing multimodal approach to identify candidate pathways and biomarkers and predicting frailty syndrome in individuals from UK Biobank,10.1007/s11357-023-00874-7,37523034,GeroScience
54423,11429,2023-05-10,2023,2020-03-11,37,before_policy,Exploring the genetic correlation of cardiovascular diseases and mood disorders in the UK Biobank,10.1017/s2045796023000252,37161899,Epidemiology and Psychiatric Sciences
54423,14779,2025-04-03,2025,2020-03-11,60,after_policy,Polygenic dissection of treatment-resistant depression with proxy phenotypes in the UK Biobank,10.1016/j.jad.2025.04.012,40187433,Journal of Affective Disorders
54423,15676,2025-02-28,2025,2020-03-11,59,after_policy,Identification of a new genetic locus associated with atrial fibrillation in the Taiwanese population by genome-wide and transcriptome-wide association studies,10.1093/europace/euaf042,40036802,EP Europace
54423,15878,2025-02-20,2025,2020-03-11,59,after_policy,Genetic architectures of childhood maltreatment and causal influence of childhood maltreatment on health outcomes in adulthood,10.1038/s41380-025-02928-y,39979475,Molecular Psychiatry
54520,11341,2023-04-14,2023,2020-02-04,38,before_policy,"Does ethnicity influence dementia, stroke and mortality risk? Evidence from the UK Biobank",10.3389/fpubh.2023.1111321,37124771,Frontiers in Public Health
54520,11519,2023-06-01,2023,2020-02-04,39,before_policy,Interplay of Metabolome and Gut Microbiome in Individuals With Major Depressive Disorder vs Control Individuals,10.1001/jamapsychiatry.2023.0685,37074710,JAMA Psychiatry
54531,14019,2022-06-21,2022,2020-02-17,28,before_policy,"Relationship Between Arterial Stiffness Index, Pulse Pressure, and Magnetic Resonance Imaging Markers of White Matter Integrity: A UK Biobank Study",10.3389/fnagi.2022.856782,35800980,Frontiers in Aging Neuroscience
54633,3981,2021-07-16,2021,2020-03-03,16,before_policy,Additive Effect of Periodontal Disease and Obesity on COVID-19 Outcomes,10.1177/00220345211029638,34271846,Journal of Dental Research
54633,5427,2021-09-30,2021,2020-03-03,18,before_policy,Multimorbid disease trajectories for people with periodontitis,10.1111/jcpe.13536,34409647,Journal Of Clinical Periodontology
54633,5866,2020-11-23,2020,2020-03-03,8,before_policy,The Impact of Periodontal Disease on Hospital Admission and Mortality During COVID-19 Pandemic,10.3389/fmed.2020.604980,33330570,Frontiers in Medicine
54633,8115,2022-10-18,2022,2020-03-03,31,before_policy,Periodontal disease in people with a history of psychosis: Results from the UK biobank population-based study,10.1111/cdoe.12798,36258297,Community Dentistry And Oral Epidemiology
54633,12361,2022-05-27,2022,2020-03-03,26,before_policy,The additive effect of periodontitis with hypertension on risk of systemic disease and mortality,10.1002/jper.21-0621,35460076,The Journal of Periodontology
54633,14818,2025-01-01,2025,2020-03-03,57,after_policy,Genetic risk factors for periodontitis: a genome-wide association study using UK Biobank data,10.1007/s00784-025-06205-8,39951158,Clinical Oral Investigations
54633,19958,2026-05-21,2026,2020-03-03,74,after_policy,Periodontal diseases and all-cause dementia risk: Genetic instrument analyses in half a million UK Biobank participants.,10.1177/13872877261450558,42163709,Journal of Alzheimer's Disease
54680,7121,2022-06-01,2022,2019-11-28,30,before_policy,Higher premorbid serum testosterone predicts COVID-19-related mortality risk in men,10.1530/eje-22-0104,35536887,European Journal of Endocrinology
54680,7952,2023-02-08,2023,2019-11-28,38,before_policy,Serum testosterone and sex hormone-binding globulin are inversely associated with leucocyte telomere length in men: a cross-sectional analysis of the UK Biobank study,10.1093/ejendo/lvad015,36751991,European Journal of Endocrinology
54680,13266,2024-10-07,2024,2019-11-28,58,after_policy,Associations of Serum Testosterone and SHBG With Incident Fractures in Middle-aged to Older Men,10.1210/clinem/dgae703,39373573,The Journal of Clinical Endocrinology & Metabolism
54680,13697,2020-10-10,2020,2019-11-28,10,before_policy,"Sociodemographic, lifestyle and medical influences on serum testosterone and sex hormone-binding globulin in men from UK Biobank",10.1111/cen.14342,32979890,Clinical Endocrinology
54680,13825,2021-12-06,2021,2019-11-28,24,before_policy,Longitudinal changes in serum testosterone and sex hormone-binding globulin in men aged 40-69 years from the UK Biobank,10.1111/cen.14648,34873743,Clinical Endocrinology
54680,13836,2021-12-28,2021,2019-11-28,25,before_policy,Associations of Serum Testosterone and Sex Hormone-Binding Globulin With Incident Cardiovascular Events in Middle-Aged to Older Men.,10.7326/m21-0551,34958606,Annals of Internal Medicine
54680,13840,2022-01-03,2022,2019-11-28,25,before_policy,Lower serum testosterone concentrations are associated with a higher incidence of dementia in men: The UK Biobank prospective cohort study,10.1002/alz.12529,34978125,Alzheimer's & Dementia
54698,8926,2024-01-17,2024,2020-02-17,47,before_policy,Genetic history of Cambridgeshire before and after the Black Death,10.1126/sciadv.adi5903,38232165,Science Advances
54698,11809,2024-06-24,2024,2020-02-17,52,before_policy,Capturing the fusion of two ancestries and kinship structures in Merovingian Flanders,10.1073/pnas.2406734121,38913897,Proceedings of the National Academy of Sciences of the United States of America
54698,13525,2024-09-04,2024,2020-02-17,54,after_policy,Low Genetic Impact of the Roman Occupation of Britain in Rural Communities,10.1093/molbev/msae168,39268685,Molecular Biology and Evolution
54698,15290,2025-05-20,2025,2020-02-17,63,after_policy,Urbanization and genetic homogenization in the medieval Low Countries revealed through a ten-century paleogenomic study of the city of Sint-Truiden,10.1186/s13059-025-03580-z,40390081,Genome Biology
54764,7703,2023-08-24,2023,2020-03-09,41,before_policy,Role of fatty liver index in risk-stratifying comorbid disease outcomes in non-alcoholic fatty liver disease,10.1016/j.jhepr.2023.100896,37928746,JHEP Reports
54764,20218,2026-04-07,2026,2020-03-09,72,after_policy,"Delineating Metabolic Dysfunction-Associated Steatotic Liver Disease and Comorbid Risk With Clinical, Blood and Metabolomic Parameters - A UK Biobank Analysis",10.1016/j.jceh.2026.103537,42078579,Journal of Clinical and Experimental Hepatology
54772,11415,2023-05-06,2023,2020-02-13,38,before_policy,Subjective and objective sleep and circadian parameters as predictors of depression-related outcomes: A machine learning approach in UK Biobank,10.1016/j.jad.2023.04.138,37156273,Journal of Affective Disorders
54803,4140,2021-10-12,2021,2019-10-29,23,before_policy,Association between fish oil supplementation and cancer risk according to fatty fish consumption: A large prospective population-based cohort study using UK Biobank,10.1002/ijc.33819,34558660,International Journal of Cancer
54803,4428,2021-06-04,2021,2019-10-29,19,before_policy,Cardiovascular-related deaths at the beginning of the COVID-19 outbreak: a prospective analysis based on the UK Biobank,10.1136/bmjopen-2020-046931,34088708,BMJ Open
54803,4612,2021-11-16,2021,2019-10-29,24,before_policy,COVID-19 and risk of subsequent life-threatening secondary infections: a matched cohort study in UK Biobank,10.1186/s12916-021-02177-0,34781951,BMC Medicine
54803,4704,2021-05-25,2021,2019-10-29,18,before_policy,Disease trajectories and mortality among individuals diagnosed with depression: a community-based cohort study in UK Biobank,10.1038/s41380-021-01170-6,34035478,Molecular Psychiatry
54803,4849,2021-11-01,2021,2019-10-29,24,before_policy,"Familial factors, diet, and risk of cardiovascular disease: a cohort analysis of the UK Biobank",10.1093/ajcn/nqab261,34375391,American Journal of Clinical Nutrition
54803,5602,2020-10-26,2020,2019-10-29,11,before_policy,Pre-pandemic psychiatric disorders and risk of COVID-19: a UK Biobank cohort analysis,10.1016/s2666-7568(20)30013-1,33521769,The Lancet Healthy Longevity
54803,7077,2022-06-20,2022,2019-10-29,31,before_policy,"Sex-specific association between coffee consumption and incident chronic kidney disease: a population-based analysis of 359,906 participants from the UK Biobank",10.1097/cm9.0000000000002234,35940879,Chinese Medical Journal
54803,7078,2022-07-27,2022,2019-10-29,32,before_policy,"Physical and Mental Activity, Disease Susceptibility, and Risk of Dementia",10.1212/wnl.0000000000200701,35896434,Neurology
54803,7168,2022-03-25,2022,2019-10-29,28,before_policy,Causal Association between Chronic Kidney Disease and Risk of 19 Site-Specific Cancers: A Mendelian Randomization Study,10.1158/1055-9965.epi-21-1318,35333923,Cancer Epidemiology Biomarkers & Prevention
54803,7169,2022-03-23,2022,2019-10-29,28,before_policy,The Association of Hyperuricemia and Gout With the Risk of Cardiovascular Diseases: A Cohort and Mendelian Randomization Study in UK Biobank,10.3389/fmed.2021.817150,35400029,Frontiers in Medicine
54803,7593,2022-02-01,2022,2019-10-29,27,before_policy,"Association of serum levels of calcium, phosphate, and vitamin D with risk of developing aortic stenosis: the UK Biobank cohort",10.1093/eurjpc/zwac016,35104862,European Journal of Preventive Cardiology
54803,7812,2023-06-01,2023,2019-10-29,43,before_policy,"Lifestyle patterns, genetic susceptibility, and risk of valvular heart disease: a prospective cohort study based on the UK Biobank",10.1093/eurjpc/zwad177,37259902,European Journal of Preventive Cardiology
54803,7888,2023-03-28,2023,2019-10-29,40,before_policy,"Genetic impact on the association of sleep patterns and chronic kidney disease: A prospective cohort study of 157,175 UK Biobank participants",10.1016/j.jpsychores.2023.111323,37037154,Journal of Psychosomatic Research
54803,8180,2022-01-07,2022,2019-10-29,26,before_policy,COVID-19 related outcomes among individuals with neurodegenerative diseases: a cohort analysis in the UK biobank,10.1186/s12883-021-02536-7,34996388,BMC Neurology
54803,8640,2024-02-28,2024,2019-10-29,51,before_policy,"Use of statins and risks of ovarian, uterine, and cervical diseases: a cohort study in the UK Biobank",10.1007/s00228-024-03656-y,38416166,European Journal of Clinical Pharmacology
54803,8766,2024-02-08,2024,2019-10-29,51,before_policy,Childhood maltreatment and risk of endocrine diseases: an exploration of mediating pathways using sequential mediation analysis,10.1186/s12916-024-03271-9,38331807,BMC Medicine
54803,8769,2024-02-08,2024,2019-10-29,51,before_policy,Disease clusters subsequent to anxiety and stress-related disorders and their genetic determinants,10.1038/s41467-024-45445-2,38332132,Nature Communications
